record_id,customer_id,payment_timestamp,amount,decline_reason,is_hard_decline,payment_method,customer_segment,customer_tenure_months,days_overdue,retry_count_so_far,past_payment_success_rate,historical_engagement_score,previous_failed_payments,previous_recovered_payments,recovery_action,retry_delay_hours,action_cost,recovery_probability,recovered,recovered_amount,time_to_recovery,p_recovery_retry_2h,p_recovery_retry_24h,p_recovery_payment_link,p_recovery_escalation
REC008108,CUST03484,2026-08-10 02:18:41.016006,9862.3,card_expired,True,netbanking,smb,31,0,1,0.4774988114826646,0.6877762241825391,5,2,payment_link,6.0,20,0.6368,1,9862.3,56.3,0.3455,0.3921,0.6368,0.6368
REC008109,CUST03485,2025-12-02 07:29:48.259551,35411.99,mandate_revoked,True,netbanking,smb,22,1,0,0.8428817416014958,0.46550653146779486,0,0,payment_link,6.0,20,0.4777,1,35411.99,83.3,0.2027,0.2517,0.4777,0.4777
REC008110,CUST03485,2026-05-12 23:34:05.364620,2488.27,insufficient_funds,False,card,smb,22,7,0,0.831236600298023,0.5108950175637443,1,1,retry_24h,24.0,0,0.6478,1,2488.27,61.9,0.562,0.6478,0.5767,0.6919
REC008111,CUST03486,2025-10-23 18:23:05.824526,5615.61,mandate_revoked,True,card,individual,11,0,1,0.9468306873341408,0.2522304036329429,0,0,payment_link,6.0,20,0.3769,1,5615.61,4.8,0.1541,0.182,0.3769,0.3769
REC008112,CUST03486,2025-12-01 18:08:40.256879,5083.34,card_expired,True,upi_autopay,individual,11,0,1,0.8760497839521301,0.23684579214067228,1,1,payment_link,6.0,20,0.6683,1,5083.34,11.3,0.3776,0.4256,0.6683,0.6683
REC008113,CUST03486,2026-05-02 01:35:10.111169,3629.61,bank_decline,False,card,individual,11,8,1,0.8650249994817691,0.2091988310762333,2,2,payment_link,6.0,20,0.3132,0,0.0,,0.1067,0.2166,0.3132,0.4291
REC008114,CUST03487,2026-07-17 18:08:59.684947,628.04,disputed,True,nach,individual,32,6,1,0.795706449056692,0.38774458784531723,0,0,escalation,48.0,500,0.2874,1,628.04,51.4,0.048,0.0904,0.1409,0.2874
REC008115,CUST03488,2025-12-09 01:19:59.785226,3257.72,technical_error,False,card,individual,43,3,0,0.37746677600672013,0.145788709053573,0,0,payment_link,6.0,20,0.3608,1,3257.72,15.2,0.4227,0.2551,0.3608,0.4821
REC008116,CUST03488,2026-07-28 19:09:47.861475,10191.52,bank_decline,False,upi_autopay,individual,43,1,0,0.40344616488884577,0.1918723136110479,1,1,stop,,0,0.0283,0,0.0,,0.1075,0.1374,0.208,0.3022
REC008117,CUST03489,2025-11-16 12:24:01.954234,1408.57,bank_decline,False,netbanking,individual,26,1,2,0.34018658198230045,0.29339986986032407,0,0,payment_link,6.0,20,0.1224,0,0.0,,0.0601,0.078,0.1224,0.1869
REC008118,CUST03489,2026-01-22 12:07:45.313212,3569.32,technical_error,False,card,individual,26,8,0,0.31420791127868164,0.3275766712422966,1,0,payment_link,6.0,20,0.3517,0,0.0,,0.3205,0.2476,0.3517,0.4722
REC008119,CUST03490,2026-04-28 22:09:48.718471,1783.63,card_expired,True,card,individual,10,1,4,0.8725092298281756,0.42935585557161116,0,0,payment_link,6.0,20,0.503,1,1783.63,79.2,0.2196,0.2713,0.503,0.503
REC008120,CUST03490,2026-05-17 22:15:47.662162,6030.29,technical_error,False,card,individual,10,2,2,0.808543875252552,0.39582575246814333,1,1,stop,,0,0.1171,0,0.0,,0.6271,0.4206,0.5448,0.6637
REC008121,CUST03491,2025-10-21 17:20:08.170632,15303.12,bank_decline,False,nach,smb,24,8,0,0.7831698532051191,0.40750197766729707,0,0,payment_link,6.0,20,0.3913,1,15303.12,72.7,0.1441,0.2806,0.3913,0.5146
REC008122,CUST03491,2026-01-20 19:08:44.347466,10619.82,insufficient_funds,False,netbanking,smb,24,3,2,0.7717112347959044,0.3410612089589286,1,1,retry_24h,24.0,0,0.4252,0,0.0,,0.4154,0.4252,0.354,0.4746
REC008123,CUST03491,2026-08-16 10:40:08.540161,2310.69,card_expired,True,nach,smb,24,1,4,0.7816975539045138,0.38518835702076304,2,1,payment_link,6.0,20,0.4423,1,2310.69,9.6,0.1807,0.2259,0.4423,0.4423
REC008124,CUST03492,2025-12-16 22:49:11.953944,4271.2,technical_error,False,card,smb,26,7,0,0.9436940314443732,0.3278776412247459,0,0,payment_link,6.0,20,0.684,1,4271.2,23.0,0.6708,0.5676,0.684,0.7811
REC008125,CUST03492,2026-08-05 08:16:24.862992,3307.01,insufficient_funds,False,card,smb,26,0,0,0.9067897479620624,0.3477362055276691,1,1,retry_2h,2.0,0,0.6983,0,0.0,,0.6983,0.6546,0.584,0.6983
REC008126,CUST03493,2025-08-28 11:14:19.814390,2784.11,insufficient_funds,False,nach,smb,11,0,1,0.8586360849114825,0.6423416404910721,0,0,retry_2h,2.0,0,0.6995,1,2784.11,4.0,0.6995,0.6559,0.5854,0.6995
REC008127,CUST03493,2026-01-29 01:28:47.815489,2270.42,insufficient_funds,False,card,smb,11,4,1,0.8400632747503118,0.6206384491033574,1,1,retry_24h,24.0,0,0.637,0,0.0,,0.6088,0.637,0.5652,0.6819
REC008128,CUST03493,2026-03-10 04:56:38.354043,1773.39,bank_decline,False,card,smb,11,22,0,0.8729852153562994,0.6736783982138007,2,1,retry_2h,2.0,0,0.0712,0,0.0,,0.0712,0.3526,0.4731,0.5968
REC008129,CUST03493,2026-04-23 06:41:04.742453,1251.76,card_expired,True,netbanking,smb,11,1,1,0.8587604301703443,0.6652200688345845,3,1,payment_link,6.0,20,0.7733,0,0.0,,0.4868,0.5566,0.7733,0.7733
REC008130,CUST03493,2026-08-13 19:56:42.884145,4580.11,card_expired,True,card,smb,11,12,0,0.83635377284367,0.6406693889839501,4,1,payment_link,6.0,20,0.7667,1,4580.11,66.5,0.2748,0.5473,0.7667,0.7667
REC008131,CUST03494,2025-12-13 00:40:02.871771,2949.49,insufficient_funds,False,nach,smb,43,8,0,0.9655865503892953,0.2336080065133267,0,0,stop,,0,0.1039,0,0.0,,0.4763,0.5854,0.5112,0.633
REC008132,CUST03494,2026-04-15 03:30:38.404568,1532.15,bank_decline,False,netbanking,smb,43,7,0,0.9493047006727993,0.2400093283637605,1,0,payment_link,6.0,20,0.3867,0,0.0,,0.1517,0.2766,0.3867,0.5097
REC008133,CUST03494,2026-05-27 04:49:01.596142,2773.41,insufficient_funds,False,netbanking,smb,43,3,3,0.9909739451643204,0.29027649122235566,2,0,retry_24h,24.0,0,0.3826,0,0.0,,0.3732,0.3826,0.3147,0.4308
REC008134,CUST03495,2025-12-15 17:46:47.867680,3265.45,fraud_flag,True,nach,individual,30,0,2,0.8053753734077372,0.4901790707187118,0,0,stop,,0,0.0081,0,0.0,,0.0354,0.0429,0.0688,0.0265
REC008135,CUST03495,2026-05-24 07:18:20.048433,814.42,mandate_revoked,True,upi_autopay,individual,30,2,0,0.8873168005530521,0.45315919365860874,1,0,payment_link,6.0,20,0.464,1,814.42,34.4,0.1818,0.2415,0.464,0.464
REC008136,CUST03495,2026-07-01 15:22:47.393300,1182.02,insufficient_funds,False,nach,individual,30,2,0,0.7755951192691901,0.4812017464673217,2,1,retry_24h,24.0,0,0.62,0,0.0,,0.6294,0.62,0.5473,0.6659
REC008137,CUST03496,2026-07-12 02:10:56.621504,1857.03,disputed,True,netbanking,smb,11,8,1,0.5344076263104032,0.3630639528507898,0,0,escalation,48.0,500,0.1809,0,0.0,,0.023,0.0516,0.0824,0.1809
REC008138,CUST03497,2025-10-20 17:45:30.022762,2649.31,technical_error,False,card,smb,10,5,1,0.6485120483707293,0.7495081979899333,0,0,payment_link,6.0,20,0.6448,1,2649.31,27.4,0.6674,0.524,0.6448,0.7496
REC008139,CUST03497,2025-10-27 03:17:06.593080,508.9,insufficient_funds,False,nach,smb,10,9,2,0.7512315136722194,0.6850292799761578,1,1,retry_24h,24.0,0,0.5219,0,0.0,,0.3936,0.5219,0.4472,0.5715
REC008140,CUST03497,2026-01-05 19:15:41.720030,4048.49,disputed,True,nach,smb,10,17,0,0.6915481667060352,0.6744633923147987,2,1,escalation,48.0,500,0.3614,1,4048.49,181.5,0.0285,0.1225,0.1871,0.3614
REC008141,CUST03498,2025-11-02 14:54:54.181622,8786.85,mandate_revoked,True,netbanking,individual,26,1,2,0.6043674930930573,0.16654352106648618,0,0,payment_link,6.0,20,0.1618,0,0.0,,0.0509,0.0663,0.1618,0.1618
REC008142,CUST03498,2025-12-31 07:40:29.792974,3837.52,mandate_revoked,True,netbanking,individual,26,5,1,0.5338174897152613,0.162135535151135,1,0,stop,,0,0.0124,0,0.0,,0.0364,0.0643,0.1575,0.1575
REC008143,CUST03498,2026-03-01 00:37:44.590405,827.45,insufficient_funds,False,upi_autopay,individual,26,11,1,0.5748204838136619,0.18012717868392267,2,0,retry_24h,24.0,0,0.2598,0,0.0,,0.151,0.2598,0.2064,0.3001
REC008144,CUST03498,2026-04-29 06:18:36.199078,2649.08,insufficient_funds,False,card,individual,26,6,1,0.5667532253482453,0.1665949008007195,3,0,payment_link,6.0,20,0.2095,0,0.0,,0.2128,0.2635,0.2095,0.3041
REC008145,CUST03499,2025-10-21 13:48:01.957001,1639.79,mandate_revoked,True,netbanking,smb,51,8,3,0.720442493489075,0.7544092070531059,0,0,stop,,0,0.0263,0,0.0,,0.06,0.1287,0.2866,0.2866
REC008146,CUST03499,2026-05-22 09:37:46.453957,1727.62,technical_error,False,netbanking,smb,51,1,0,0.7673623319704854,0.7034901188628683,1,0,retry_2h,2.0,0,0.811,1,1727.62,12.1,0.811,0.631,0.7381,0.8229
REC008147,CUST03499,2026-05-22 15:17:31.567035,1212.83,technical_error,False,card,smb,51,2,0,0.7377310308181698,0.7674113186942668,2,1,payment_link,6.0,20,0.7635,1,1212.83,35.1,0.8193,0.6619,0.7635,0.8418
REC008148,CUST03499,2026-06-14 03:24:42.831282,1348.35,technical_error,False,card,smb,51,7,0,0.716410288069814,0.7608665246882571,3,2,escalation,48.0,500,0.8288,1,1348.35,52.0,0.7344,0.6404,0.7459,0.8288
REC008149,CUST03499,2026-07-22 07:48:16.151113,1063.28,fraud_flag,True,netbanking,smb,51,5,2,0.7846707969215299,0.7404236815808369,4,3,stop,,0,0.0116,0,0.0,,0.0342,0.0606,0.0961,0.0377
REC008150,CUST03499,2026-08-14 16:06:21.363345,9607.4,insufficient_funds,False,upi_autopay,smb,51,6,2,0.7656704393365349,0.7349080655884991,5,3,retry_24h,24.0,0,0.5659,1,9607.4,22.1,0.4963,0.5659,0.4913,0.6142
REC008151,CUST03500,2026-08-15 17:49:46.531076,2242.31,disputed,True,card,individual,4,6,0,0.5406454105748983,0.25486752485092123,0,0,escalation,48.0,500,0.209,1,2242.31,170.3,0.032,0.0612,0.097,0.209
REC008152,CUST03501,2025-12-02 17:50:22.947788,12905.18,insufficient_funds,False,upi_autopay,smb,18,0,4,0.7840056754401452,0.22156523477698847,0,0,retry_2h,2.0,0,0.2937,1,12905.18,0.2,0.2937,0.254,0.2014,0.2937
REC008153,CUST03501,2025-12-23 20:49:51.755433,443.52,bank_decline,False,upi_autopay,smb,18,15,2,0.9259416258450232,0.23865095602939965,1,1,payment_link,6.0,20,0.2503,0,0.0,,0.0476,0.1684,0.2503,0.355
REC008154,CUST03502,2026-01-17 17:48:59.911526,1973.36,mandate_revoked,True,nach,enterprise,24,0,0,0.6855993830247873,0.6239349318766593,0,0,retry_24h,24.0,0,0.3474,0,0.0,,0.3035,0.3474,0.5913,0.7046
REC008155,CUST03502,2026-08-05 21:23:10.138721,8882.64,insufficient_funds,False,netbanking,enterprise,24,1,0,0.768220963843676,0.7505877279587665,1,0,retry_2h,2.0,0,0.8074,1,8882.64,6.6,0.8074,0.7881,0.7337,0.8822
REC008156,CUST03503,2025-11-13 20:58:28.275125,10080.27,technical_error,False,netbanking,individual,31,13,0,0.9253607650526221,0.3412075654995323,0,0,payment_link,6.0,20,0.654,0,0.0,,0.5241,0.5341,0.654,0.7571
REC008157,CUST03504,2026-02-02 05:41:36.753315,5168.32,mandate_revoked,True,nach,smb,24,1,1,0.49501855635603953,0.6371735779400596,0,0,payment_link,6.0,20,0.3078,0,0.0,,0.11,0.1406,0.3078,0.3078
REC008158,CUST03505,2025-11-24 16:56:52.150224,964.96,insufficient_funds,False,netbanking,smb,9,2,0,0.9010173996826867,0.19241593261905682,0,0,retry_24h,24.0,0,0.5671,1,964.96,56.4,0.5769,0.5671,0.4925,0.6154
REC008159,CUST03505,2026-01-31 09:21:24.236674,12361.28,bank_decline,False,card,smb,9,4,2,0.8662929667198236,0.21134186205842848,1,1,payment_link,6.0,20,0.2612,0,0.0,,0.1131,0.1765,0.2612,0.3682
REC008160,CUST03505,2026-02-12 12:16:38.535715,3399.75,card_expired,True,card,smb,9,2,3,0.8528522147238581,0.16616226491977254,2,1,payment_link,6.0,20,0.4601,1,3399.75,59.7,0.1795,0.2387,0.4601,0.4601
REC008161,CUST03505,2026-07-14 01:15:17.841011,3872.46,insufficient_funds,False,netbanking,smb,9,1,0,0.8867151224648012,0.1916412972010287,3,2,retry_2h,2.0,0,0.6099,0,0.0,,0.6099,0.581,0.5067,0.6287
REC008162,CUST03506,2025-10-31 12:35:52.391720,2435.3,insufficient_funds,False,netbanking,enterprise,4,13,0,0.8534267544455781,0.16301717689832645,0,0,retry_24h,24.0,0,0.6005,0,0.0,,0.3936,0.6005,0.5269,0.7517
REC008163,CUST03506,2026-03-22 09:47:44.052884,1506.62,bank_decline,False,netbanking,enterprise,4,8,0,0.8582115564727054,0.09132473289453183,1,0,payment_link,6.0,20,0.401,1,1506.62,13.1,0.1491,0.2888,0.401,0.6453
REC008164,CUST03507,2026-06-16 20:48:27.816262,1193.41,technical_error,False,netbanking,individual,10,7,1,0.6423978833942846,0.2751512670152261,0,0,payment_link,6.0,20,0.4465,1,1193.41,23.5,0.4317,0.3285,0.4465,0.5708
REC008165,CUST03508,2025-11-10 05:08:58.014134,552.0,insufficient_funds,False,netbanking,smb,23,2,0,0.8918754736965335,0.1019582732296838,0,0,retry_24h,24.0,0,0.5267,0,0.0,,0.5367,0.5267,0.4519,0.5761
REC008166,CUST03508,2026-02-03 01:42:44.707583,224.27,insufficient_funds,False,netbanking,smb,23,5,1,0.8509447607428745,0.16812666126694165,1,0,retry_24h,24.0,0,0.4175,1,224.27,46.4,0.3698,0.4175,0.3468,0.4668
REC008167,CUST03509,2026-02-17 17:14:42.892428,2193.6,technical_error,False,nach,individual,8,5,1,0.7853159729313437,0.30120367756975175,0,0,payment_link,6.0,20,0.5381,1,2193.6,27.3,0.5628,0.414,0.5381,0.6576
REC008168,CUST03509,2026-06-13 07:29:44.632211,6550.74,bank_decline,False,card,individual,8,0,1,0.69154927054085,0.2608808107961714,1,1,payment_link,6.0,20,0.2829,1,6550.74,50.6,0.1638,0.1931,0.2829,0.3941
REC008169,CUST03509,2026-07-09 22:09:41.317715,2510.45,bank_decline,False,upi_autopay,individual,8,1,2,0.7780343498630112,0.33141731253423395,2,2,payment_link,6.0,20,0.2842,0,0.0,,0.154,0.1941,0.2842,0.3956
REC008170,CUST03510,2025-08-27 22:52:00.616476,1116.77,card_expired,True,upi_autopay,individual,34,16,2,0.5082312380284132,0.75816603604774,0,0,payment_link,6.0,20,0.5274,0,0.0,,0.0855,0.291,0.5274,0.5274
REC008171,CUST03510,2025-10-03 14:24:44.712850,1751.5,bank_decline,False,card,individual,34,10,0,0.48835071153428283,0.7675559173397224,1,0,payment_link,6.0,20,0.3545,0,0.0,,0.1092,0.2499,0.3545,0.4752
REC008172,CUST03510,2025-12-27 06:03:29.653852,780.83,card_expired,True,card,individual,34,2,1,0.4827298460425685,0.7220819749974721,2,0,payment_link,6.0,20,0.6025,1,780.83,35.5,0.2801,0.358,0.6025,0.6025
REC008173,CUST03510,2026-01-24 15:44:34.747658,2373.38,insufficient_funds,False,card,individual,34,0,0,0.5254290016204031,0.7336367239242985,3,1,retry_2h,2.0,0,0.6434,0,0.0,,0.6434,0.5963,0.5225,0.6434
REC008174,CUST03511,2025-11-05 20:54:52.519493,1894.56,insufficient_funds,False,nach,individual,12,4,0,0.9979361357985073,0.45110974617615174,0,0,retry_24h,24.0,0,0.698,1,1894.56,24.4,0.6721,0.698,0.6313,0.7384
REC008175,CUST03511,2026-08-24 19:03:47.329961,25719.3,insufficient_funds,False,netbanking,individual,12,2,0,0.9958894467510118,0.43972062215169455,1,1,payment_link,6.0,20,0.6513,0,0.0,,0.7241,0.716,0.6513,0.7548
REC008176,CUST03512,2026-05-05 08:42:50.293076,8117.69,card_expired,True,upi_autopay,enterprise,8,7,1,0.813034877421546,0.3861932560210258,0,0,payment_link,6.0,20,0.751,1,8117.69,20.0,0.3416,0.526,0.751,0.8326
REC008177,CUST03512,2026-06-24 19:44:55.921797,932.55,disputed,True,netbanking,enterprise,8,5,3,0.8077296780822701,0.3438543280096788,1,1,escalation,48.0,500,0.3858,1,932.55,70.5,0.049,0.0859,0.1341,0.3858
REC008178,CUST03513,2025-12-19 10:49:01.706246,594.57,insufficient_funds,False,nach,smb,20,3,2,0.8645956140233643,0.33131256364001704,0,0,retry_24h,24.0,0,0.45,0,0.0,,0.4401,0.45,0.3774,0.4998
REC008179,CUST03514,2026-02-15 13:08:16.118346,334.47,mandate_revoked,True,upi_autopay,smb,11,17,0,0.7985893810514076,0.2528807102188616,0,0,payment_link,6.0,20,0.3019,1,334.47,97.2,0.0324,0.1373,0.3019,0.3019
REC008180,CUST03515,2025-09-02 17:32:07.305737,4761.53,bank_decline,False,netbanking,enterprise,9,5,2,0.7340477904493857,0.3794300974418653,0,0,payment_link,6.0,20,0.3487,1,4761.53,33.8,0.1513,0.2451,0.3487,0.5927
REC008181,CUST03515,2025-09-22 04:30:32.450693,1196.49,bank_decline,False,netbanking,enterprise,9,30,0,0.8040812682224505,0.39974736067426464,1,1,payment_link,6.0,20,0.4297,0,0.0,,0.0328,0.3137,0.4297,0.672
REC008182,CUST03515,2026-02-17 06:02:58.175756,3802.13,bank_decline,False,card,enterprise,9,2,3,0.8404188119104977,0.4435306212523097,2,1,payment_link,6.0,20,0.368,1,3802.13,52.5,0.1977,0.261,0.368,0.6128
REC008183,CUST03515,2026-04-25 01:45:01.151287,1817.39,disputed,True,netbanking,enterprise,9,2,2,0.7888768075022269,0.45222688268358546,3,2,escalation,48.0,500,0.507,0,0.0,,0.0969,0.1333,0.2023,0.507
REC008184,CUST03516,2025-10-25 00:05:14.778687,4494.03,bank_decline,False,nach,individual,47,9,0,0.7028625806561701,0.1957474443434543,0,0,payment_link,6.0,20,0.2767,0,0.0,,0.0846,0.1883,0.2767,0.3867
REC008185,CUST03516,2026-02-11 14:19:52.856385,4754.64,mandate_revoked,True,nach,individual,47,2,0,0.651725745967066,0.1861263736980035,1,0,payment_link,6.0,20,0.2606,0,0.0,,0.083,0.1148,0.2606,0.2606
REC008186,CUST03517,2026-02-22 01:46:09.109185,8476.37,insufficient_funds,False,card,individual,8,33,0,0.9774794539886431,0.45662364592023236,0,0,retry_24h,24.0,0,0.5562,0,0.0,,0.0985,0.5562,0.4814,0.6048
REC008187,CUST03518,2025-12-12 00:21:07.430474,2436.86,insufficient_funds,False,card,individual,10,4,1,0.4605409506043305,0.5305048339780232,0,0,retry_24h,24.0,0,0.3989,1,2436.86,1.9,0.3705,0.3989,0.3296,0.4477
REC008188,CUST03518,2026-03-11 00:26:33.988025,1273.54,technical_error,False,card,individual,10,9,2,0.5011991020609327,0.49293991505604856,1,1,payment_link,6.0,20,0.3966,1,1273.54,36.8,0.3453,0.285,0.3966,0.5201
REC008189,CUST03518,2026-04-02 01:03:47.043423,2316.07,insufficient_funds,False,upi_autopay,individual,10,4,0,0.5575822880452548,0.4995357990586551,2,2,retry_24h,24.0,0,0.536,1,2316.07,63.8,0.5061,0.536,0.4611,0.5852
REC008190,CUST03519,2025-09-10 23:54:22.995209,3552.66,technical_error,False,netbanking,individual,20,19,1,0.9443145202360315,0.1314594753725425,0,0,payment_link,6.0,20,0.4798,1,3552.66,56.2,0.2495,0.3587,0.4798,0.6032
REC008191,CUST03519,2025-10-03 07:29:47.215405,6052.42,technical_error,False,upi_autopay,individual,20,1,1,0.9683635633057089,0.0996477198999846,1,1,retry_2h,2.0,0,0.6825,1,6052.42,3.4,0.6825,0.4614,0.5855,0.6996
REC008192,CUST03520,2025-08-27 22:30:16.149685,871.32,insufficient_funds,False,netbanking,individual,33,2,2,0.6306795268753471,0.5418646361955944,0,0,retry_24h,24.0,0,0.4227,1,871.32,22.4,0.4325,0.4227,0.3517,0.4721
REC008193,CUST03520,2025-12-14 09:49:40.928465,4718.12,insufficient_funds,False,card,individual,33,14,2,0.6379581784772852,0.5745379020329472,1,1,retry_24h,24.0,0,0.3976,0,0.0,,0.2082,0.3976,0.3284,0.4463
REC008194,CUST03520,2026-03-18 04:02:46.206554,700.31,bank_decline,False,card,individual,33,5,0,0.6170009439451045,0.5519408188330519,2,1,payment_link,6.0,20,0.3836,1,700.31,37.7,0.1716,0.274,0.3836,0.5064
REC008195,CUST03520,2026-08-17 06:16:50.051042,5742.24,insufficient_funds,False,card,individual,33,4,0,0.624984637900944,0.5464740454432352,3,2,escalation,48.0,500,0.625,1,5742.24,40.4,0.5476,0.5771,0.5028,0.625
REC008196,CUST03521,2026-02-22 04:48:31.422845,37807.3,bank_decline,False,nach,individual,19,4,0,0.42560007222268964,0.2444063422159521,0,0,payment_link,6.0,20,0.2079,0,0.0,,0.0865,0.1373,0.2079,0.302
REC008197,CUST03521,2026-04-05 07:16:54.490436,6959.16,mandate_revoked,True,nach,individual,19,5,0,0.4797845684576802,0.32267928919881117,1,0,payment_link,6.0,20,0.2265,0,0.0,,0.0558,0.0973,0.2265,0.2265
REC008198,CUST03521,2026-06-21 02:04:15.294552,1993.35,bank_decline,False,netbanking,individual,19,11,0,0.4424307952763271,0.2895221271820317,2,0,payment_link,6.0,20,0.177,0,0.0,,0.0424,0.1154,0.177,0.2618
REC008199,CUST03522,2026-02-26 06:06:17.786940,3834.87,insufficient_funds,False,upi_autopay,individual,14,0,1,0.6745995076337561,0.08317224259132469,0,0,retry_2h,2.0,0,0.3971,1,3834.87,1.8,0.3971,0.3503,0.2854,0.3971
REC008200,CUST03522,2026-04-24 19:00:40.553199,830.7,insufficient_funds,False,card,individual,14,11,0,0.6221470865567403,0.06483111496134222,1,1,retry_24h,24.0,0,0.3537,1,830.7,32.6,0.2171,0.3537,0.2885,0.4007
REC008201,CUST03522,2026-05-12 08:31:25.560183,6141.33,insufficient_funds,False,card,individual,14,3,2,0.6278074123928685,0.1343897249532067,2,2,retry_24h,24.0,0,0.2933,1,6141.33,21.4,0.2851,0.2933,0.2351,0.3364
REC008202,CUST03523,2025-10-03 22:30:01.651104,1606.21,mandate_revoked,True,nach,individual,50,2,0,0.8879670840774861,0.4255694780113686,0,0,payment_link,6.0,20,0.4792,0,0.0,,0.1911,0.2529,0.4792,0.4792
REC008203,CUST03523,2026-04-09 23:03:12.581549,14754.0,technical_error,False,netbanking,individual,50,4,0,0.8678902588261064,0.4160639126174407,1,0,payment_link,6.0,20,0.6721,1,14754.0,41.7,0.7104,0.5542,0.6721,0.7716
REC008204,CUST03524,2025-09-13 13:16:32.152548,2744.13,insufficient_funds,False,upi_autopay,individual,10,14,1,0.7538421417297012,0.6201663068724425,0,0,retry_24h,24.0,0,0.53,0,0.0,,0.31,0.53,0.4551,0.5793
REC008205,CUST03524,2025-09-14 17:30:31.585373,7082.74,insufficient_funds,False,card,individual,10,5,2,0.854142920104378,0.6415810150944815,1,0,retry_24h,24.0,0,0.5327,1,7082.74,21.3,0.4827,0.5327,0.4578,0.582
REC008206,CUST03524,2026-05-25 06:35:25.729498,15111.02,mandate_revoked,True,netbanking,individual,10,9,1,0.8725466745307008,0.6121684937514623,2,1,payment_link,6.0,20,0.4386,0,0.0,,0.1028,0.2232,0.4386,0.4386
REC008207,CUST03524,2026-08-01 07:35:35.593439,2364.28,mandate_revoked,True,nach,individual,10,1,0,0.8860256115403395,0.6209387814112182,3,1,payment_link,6.0,20,0.5525,1,2364.28,40.5,0.2556,0.3124,0.5525,0.5525
REC008208,CUST03525,2025-10-30 15:22:16.052219,3883.2,insufficient_funds,False,card,individual,10,8,2,0.9429925162562545,0.2712544159675819,0,0,retry_24h,24.0,0,0.4403,1,3883.2,8.1,0.3363,0.4403,0.3682,0.49
REC008209,CUST03525,2026-01-08 08:23:16.628209,5979.54,card_expired,True,nach,individual,10,5,0,0.9102175669790058,0.281989299050087,1,1,payment_link,6.0,20,0.739,1,5979.54,39.1,0.3638,0.5102,0.739,0.739
REC008210,CUST03526,2025-12-22 03:32:20.151622,4241.28,bank_decline,False,card,enterprise,8,15,2,0.7891662789465983,0.0522350966159603,0,0,payment_link,6.0,20,0.2248,1,4241.28,17.9,0.0416,0.1496,0.2248,0.4408
REC008211,CUST03526,2026-07-14 14:04:24.927631,602.14,mandate_revoked,True,card,enterprise,8,24,1,0.8274927483937301,0.114273081419682,1,1,payment_link,6.0,20,0.2947,0,0.0,,0.0181,0.1332,0.2947,0.4078
REC008212,CUST03527,2025-10-25 01:33:39.574387,7545.1,bank_decline,False,upi_autopay,smb,18,0,1,0.8090741232158265,0.16957570285714854,0,0,stop,,0,0.0427,1,7545.1,26.9,0.1665,0.1962,0.2869,0.3988
REC008213,CUST03528,2026-06-27 21:54:13.458270,20288.94,bank_decline,False,netbanking,enterprise,6,8,1,0.7405059767792342,0.15459330064134935,0,0,payment_link,6.0,20,0.3248,1,20288.94,76.3,0.1119,0.2259,0.3248,0.5667
REC008214,CUST03529,2026-06-05 20:58:46.894530,5546.17,insufficient_funds,False,netbanking,individual,5,15,0,0.8740850861086961,0.2476072757420426,0,0,escalation,48.0,500,0.5608,1,5546.17,117.5,0.2777,0.5111,0.4364,0.5608
REC008215,CUST03529,2026-06-25 13:03:32.757550,1538.12,bank_decline,False,nach,individual,5,8,1,0.9251651326947516,0.2091307702181746,1,1,stop,,0,0.0519,0,0.0,,0.1145,0.2305,0.3305,0.4487
REC008216,CUST03529,2026-07-30 22:30:42.604681,15739.56,insufficient_funds,False,card,individual,5,6,0,0.8657610846888963,0.1989969714549118,2,1,retry_24h,24.0,0,0.5345,1,15739.56,32.6,0.4647,0.5345,0.4597,0.5838
REC008217,CUST03530,2026-01-11 12:48:37.110121,3577.47,mandate_revoked,True,upi_autopay,individual,10,1,0,0.6000368382284579,0.7519617863607545,0,0,payment_link,6.0,20,0.4708,0,0.0,,0.1983,0.2466,0.4708,0.4708
REC008218,CUST03530,2026-03-26 12:21:09.502570,670.48,card_expired,True,netbanking,individual,10,1,1,0.658736770198771,0.7328423749576274,1,0,payment_link,6.0,20,0.7039,1,670.48,23.6,0.398,0.4666,0.7039,0.7039
REC008219,CUST03530,2026-06-24 05:53:06.749535,26056.4,card_expired,True,upi_autopay,individual,10,1,0,0.584905216031768,0.763513456467469,2,1,payment_link,6.0,20,0.7649,0,0.0,,0.475,0.5449,0.7649,0.7649
REC008220,CUST03531,2026-02-04 10:14:59.683573,8276.53,card_expired,True,netbanking,smb,3,2,1,0.8877487355380554,0.5267972039402843,0,0,payment_link,6.0,20,0.7462,1,8276.53,82.8,0.4301,0.5196,0.7462,0.7462
REC008221,CUST03531,2026-04-27 05:56:18.905483,3226.89,technical_error,False,netbanking,smb,3,4,1,0.8669543212037822,0.5190553288526045,1,1,retry_2h,2.0,0,0.7178,1,3226.89,6.7,0.7178,0.5631,0.68,0.7779
REC008222,CUST03531,2026-05-09 11:20:32.720078,4536.39,bank_decline,False,netbanking,smb,3,5,2,0.8994071450611169,0.5410001211106783,2,2,payment_link,6.0,20,0.3951,1,4536.39,12.4,0.1786,0.2838,0.3951,0.5186
